,Accuracy 0,Accuracy 1,Accuracy 2,Accuracy 3,Accuracy 4,Accuracy STD. 0,Accuracy STD. 1,Accuracy STD. 2,Accuracy STD. 3,Accuracy STD. 4,Dataset,F1-score 0,F1-score 1,F1-score 2,F1-score 3,F1-score 4,F1-score STD. 0,F1-score STD. 1,F1-score STD. 2,F1-score STD. 3,F1-score STD. 4,Network Initialization,Precision 0,Precision 1,Precision 2,Precision 3,Precision 4,Precision STD. 0,Precision STD. 1,Precision STD. 2,Precision STD. 3,Precision STD. 4,Recall 0,Recall 1,Recall 2,Recall 3,Recall 4,Recall STD. 0,Recall STD. 1,Recall STD. 2,Recall STD. 3,Recall STD. 4,Training Method,Uncertainty Sampling
32,0.5720119793084671,0.7764769942826028,0.8718577003357838,0.8900081677103184,0.8930937471639894,0.13914135740724604,0.11339256636511019,0.011019591060285383,0.01688871485899357,0.02118401379503243,White blood cells,0.28078983108842154,0.39677115060488705,0.497508817568288,0.5614864476976239,0.584770308191898,0.10519232955849528,0.020167056044521403,0.014982778546294762,0.010841054596921973,0.028039403171794763,Random,0.7269166686850014,0.7370824247799362,0.7370824247799362,0.7370824247799362,0.7370824247799362,0.01718063325990349,0.03136064670830263,0.03136064670830263,0.03136064670830263,0.03136064670830263,0.34926019127989066,0.4404480473970891,0.5699442683372429,0.6450217241924865,0.6773760556214299,0.07579243329045077,0.024963809924386238,0.03463064772409441,0.04456755026956005,0.02275525616778551,Supervised learning,Random
33,0.5720119793084671,0.8498048824757237,0.8770305835375262,0.8891913966784645,0.9007169434612942,0.13914135740724604,0.04023656097773198,0.014458416687029185,0.025681788931716576,0.013818812771619782,White blood cells,0.28078983108842154,0.46158117710109003,0.5047365903220836,0.5689482978974764,0.5750119372548538,0.10519232955849528,0.026746403792199724,0.028081808066916347,0.050833839018138094,0.047863500505125445,Random,0.7269166686850014,0.7360882027118999,0.7360882027118999,0.7510265503341227,0.7510265503341227,0.01718063325990349,0.018219875534734475,0.018219875534734475,0.03022546847231833,0.03022546847231833,0.34926019127989066,0.5015067803097798,0.5669174705898883,0.6308114054025468,0.6557370707878544,0.07579243329045077,0.038924494712975655,0.05837067530148832,0.025285978024104483,0.0446922326211755,Supervised learning,MC dropout
34,0.5720119793084671,0.8211271440239587,0.8967238406388965,0.8975406116707506,0.8975406116707506,0.13914135740724604,0.054998611692748,0.0100902560394045,0.009520780905275195,0.009520780905275195,White blood cells,0.28078983108842154,0.42912250533065405,0.5187966948263086,0.6099902936982858,0.6099902936982858,0.10519232955849528,0.030961778115828065,0.01751703717351849,0.03991304249285432,0.03991304249285432,Random,0.7269166686850014,0.7744603784904549,0.7744603784904549,0.7744603784904549,0.7744603784904549,0.01718063325990349,0.03739362596446549,0.03739362596446549,0.03739362596446549,0.03739362596446549,0.34926019127989066,0.4858495757013261,0.5876457880542718,0.694526943127121,0.7200302383246724,0.07579243329045077,0.02314778565220016,0.02916838920169007,0.045079628361354596,0.019168484772207894,Supervised learning,Entropy Based
35,0.5720119793084671,0.8417279244940556,0.8677738451765133,0.8837462564661039,0.8859243125510482,0.13914135740724604,0.037129131272680804,0.010245774046577116,0.009899079206478478,0.012868284560954568,White blood cells,0.28078983108842154,0.4712738111467158,0.5507334231281745,0.5975735498730884,0.5994357633944432,0.10519232955849528,0.002235761125431668,0.034687860042607155,0.021475466625512474,0.020381639300388388,Random,0.7269166686850014,0.7269166686850014,0.7269166686850014,0.7269166686850014,0.7269166686850014,0.01718063325990349,0.01718063325990349,0.01718063325990349,0.01718063325990349,0.01718063325990349,0.34926019127989066,0.5714615808018916,0.6439631117294077,0.6888622072425884,0.7194775419203033,0.07579243329045077,0.04107907337263339,0.03352820395150424,0.034510731047504684,0.031120847046381295,Supervised learning,Augmentations Based
36,0.8047009710500045,0.8665940647971685,0.8665940647971685,0.8971776023232598,0.8993556584082039,0.056908589980904645,0.009454808251666336,0.009454808251666336,0.007601557887783605,0.009117787518000742,White blood cells,0.4067010346197662,0.47645691923765815,0.4947709219175711,0.5653730865815166,0.5789383235739752,0.025148120153281217,0.019735402897750387,0.033775657864403175,0.0202593018190651,0.033437574135340986,ImageNet,0.7831734589536198,0.7831734589536198,0.7831734589536198,0.7831734589536198,0.7831734589536198,0.07183999854631884,0.07183999854631884,0.07183999854631884,0.07183999854631884,0.07183999854631884,0.4256924597025212,0.5668024111949369,0.6078631998459204,0.6868671925933207,0.6951908946133353,0.02350633224655807,0.022765666536492257,0.020607380610179638,0.04736467200113226,0.04612312549593045,Supervised learning,Random
37,0.8047009710500045,0.869225882566476,0.869225882566476,0.9024412378618748,0.9024412378618748,0.056908589980904645,0.029932041352479954,0.029932041352479954,0.01135528982275491,0.01135528982275491,White blood cells,0.4067010346197663,0.5226691654058775,0.5562139421078028,0.6453270416800828,0.6559839676149855,0.025148120153281217,0.024086210854652512,0.04966461376678588,0.06826101056190437,0.06558685033416511,ImageNet,0.7831734589536197,0.7831734589536197,0.7831734589536197,0.8113495231310899,0.8113495231310899,0.07183999854631884,0.07183999854631884,0.07183999854631884,0.032332116235820774,0.032332116235820774,0.4256924597025211,0.6370678847028369,0.6795010107964478,0.7494495358843366,0.7755803113332806,0.02350633224655807,0.07129194973788755,0.018980893386176922,0.04269641983382921,0.011268066454766634,Supervised learning,MC dropout
38,0.8047009710500045,0.865323532080951,0.8704964152826936,0.8837462564661042,0.9103366911697975,0.056908589980904645,0.01467215795312804,0.01862038039088476,0.020601779920928598,0.006432542026198029,White blood cells,0.4067010346197662,0.5110846303979595,0.5287451388036569,0.6093345641175479,0.6445616563365721,0.025148120153281217,0.03173289642302085,0.025910693268324403,0.03291028768308513,0.034087649306472234,ImageNet,0.7831734589536198,0.7831734589536198,0.7831734589536198,0.8003504595480253,0.8003504595480253,0.07183999854631884,0.07183999854631884,0.07183999854631884,0.04768767614435432,0.04768767614435432,0.4256924597025212,0.6003572726961676,0.6502186451178432,0.7016092922796457,0.75251655599878,0.02350633224655807,0.04928357424515706,0.025934580521170703,0.038372913168516654,0.04142368050972289,Supervised learning,Entropy Based
39,0.8047009710500045,0.8392776113984936,0.8392776113984936,0.8956348125964243,0.922769761321354,0.056908589980904645,0.07962213050484268,0.07962213050484268,0.01302730750637393,0.017328231335233424,White blood cells,0.4067010346197663,0.5046003187383612,0.5273902210966571,0.6154126209721397,0.6737959994417685,0.025148120153281217,0.037613375618703426,0.06290887518961447,0.005652510468670879,0.053482468116872406,ImageNet,0.7831734589536197,0.7831734589536197,0.7831734589536197,0.7831734589536197,0.7831734589536197,0.07183999854631884,0.07183999854631884,0.07183999854631884,0.07183999854631884,0.07183999854631884,0.4256924597025211,0.5959719430141334,0.6402541737098045,0.733620641744776,0.7801536851613312,0.02350633224655807,0.04801360648199271,0.043909251273293703,0.019460035181851243,0.028856258797027357,Supervised learning,Augmentations Based
40,0.5995099373808875,0.7938106906252836,0.8545240039931028,0.8688628732189855,0.8994464107450767,0.18835082903559064,0.08069633292124723,0.028454294990452267,0.041885325112805516,0.022281131101431706,White blood cells,0.27683288774836395,0.4120687384677845,0.4893250825564066,0.5146897171605805,0.5759959119703749,0.08047885612765787,0.0708096917491714,0.035355871731282684,0.05578212732094556,0.05312639881491554,Autoencoder,0.6439424432226653,0.6439424432226653,0.6690422019170875,0.7028582330548732,0.7028582330548732,0.006304687386485042,0.006304687386485042,0.03283775722929472,0.0476531828660548,0.0476531828660548,0.3467802969531604,0.4734503777462736,0.5735853894821256,0.6067530065961376,0.6526149263657479,0.0679400318644327,0.07319060506160208,0.015764327375986875,0.028917503306970516,0.05762061464988222,Supervised learning,Random
41,0.6830928396406207,0.6830928396406207,0.8143207187585079,0.8143207187585079,0.8679553498502587,0.0046086111786990186,0.009094947825898318,1.1102230246251565e-16,1.1102230246251565e-16,0.005257954530074111,White blood cells,0.27683288774836395,0.47687876496398757,0.49655285531020227,0.522151567360433,0.5662375410333307,0.0025389047647305877,5.551115123125783e-17,5.551115123125783e-17,0.00927211818199674,0.004749391090761128,Autoencoder,0.6439424432226653,0.6439424432226653,0.6680479798490512,0.7168023586090596,0.7168023586090596,0.010204345626957718,0.0012308783939018989,0.009787532276502989,0.009794806768271675,0.007103057021715383,0.3467802969531604,0.5345091106589643,0.570558591734771,0.5925426878061979,0.6309759415321724,0.00809844704498496,0.007684222774809135,0.006954825736351816,0.009694175400233207,0.010213651270508422,Supervised learning,MC dropout
